wine_link,name,year,winery,rating,rating_qty,price,body,tannins,sweetness,acidity,notes,pairings,grapes,region,style,image
https://www.vivino.com/septima-gran-reserva/w/1126740?year=2017&price_id=37316598,Gran Reserva,2017,Séptima,4.3,3446,,67.294275%,36.4252325%,25.43656%,45.7889675%,"{'oaky': 608, 'black fruit': 428, 'earthy': 210, 'spices': 116, 'red fruit': 97, 'ageing': 35, 'floral': 35, 'dried fruit': 22, 'yeasty': 20, 'tree fruit': 9, 'vegetal': 5, 'citrus': 2}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/ke8T-1gDQmCj50fvflFjqA_pb_x600.png
https://www.vivino.com/salentein-numina-gran-corte/w/9997?year=2015&price_id=18358247,Numina Gran Corte,2015,Salentein,4.3,3260,57.50,78.326275%,54.826625%,15.825025%,55.715685%,"{'oaky': 560, 'black fruit': 416, 'red fruit': 145, 'earthy': 102, 'spices': 95, 'floral': 37, 'dried fruit': 24, 'yeasty': 10, 'citrus': 10, 'ageing': 9, 'tree fruit': 8, 'vegetal': 5, 'tropical': 2}","['beef', 'lamb', 'poultry', 'pasta']","['Merlot', 'Cabernet Sauvignon', 'Petit Verdot', 'Malbec']","['Argentina', 'Mendoza', 'Uco Valley', 'Tunuyán']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/Sh0hEQwBRL-bAzFQMpB3xg_pb_x600.png
https://www.vivino.com/el-enemigo-bonarda/w/1292924?year=2016&price_id=23576829,Bonarda,2016,El Enemigo,4.3,3242,24.95,53.92596%,29.054984999999995%,22.725175000000004%,63.72625000000001%,"{'oaky': 777, 'black fruit': 696, 'earthy': 306, 'red fruit': 271, 'spices': 202, 'floral': 59, 'dried fruit': 38, 'citrus': 32, 'tree fruit': 26, 'yeasty': 19, 'vegetal': 16, 'ageing': 15, 'tropical': 7}","['veal', 'pork', 'poultry', 'game (deer, venison)']",['100%Bonarda'],"['Argentina', 'Mendoza']",Argentinian Bonarda,https://images.vivino.com/thumbs/uliX_BdfTCaMr5rxtVX5WA_pb_x600.png
https://www.vivino.com/catena-alta-malbec/w/1870?year=2015&price_id=21242251,Malbec,2015,Catena Alta,4.3,3111,99.99,65.740895%,27.722810000000003%,18.271242500000003%,34.843092500000004%,"{'oaky': 2148, 'black fruit': 1878, 'earthy': 888, 'spices': 482, 'red fruit': 401, 'floral': 155, 'yeasty': 76, 'ageing': 44, 'dried fruit': 39, 'vegetal': 26, 'citrus': 15, 'tree fruit': 7, 'tropical': 5}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/sEcsaCEwQB6snXQXT42C8g_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-gualtallary-malbec/w/68734?year=2019&price_id=36766603,Adrianna Vineyard Gualtallary Malbec,2019,Catena Zapata,4.3,based,241.45,67.599425%,30.287820000000004%,18.816779999999994%,35.204505000000005%,"{'oaky': 100, 'black fruit': 65, 'earthy': 48, 'red fruit': 30, 'spices': 29, 'floral': 10, 'yeasty': 5, 'dried fruit': 3, 'citrus': 3, 'ageing': 1, 'vegetal': 1, 'tropical': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/upGHYig9Rfi4m0gRYXilfg_pb_x600.png
https://www.vivino.com/vina-cobos-bramare-cabernet-sauvignon/w/43984?year=2016&price_id=21247995,Bramare Cabernet Sauvignon,2016,Viña Cobos,4.3,2964,49.99,68.243475%,54.021237500000005%,15.621032499999998%,41.9973125%,"{'oaky': 411, 'black fruit': 347, 'earthy': 175, 'spices': 105, 'red fruit': 81, 'floral': 21, 'dried fruit': 18, 'vegetal': 17, 'yeasty': 16, 'ageing': 10, 'citrus': 4, 'tree fruit': 2, 'tropical': 2}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/9FuamvWMSK2W9WL--yOLNA_pb_x600.png
https://www.vivino.com/achaval-ferrer-quimera/w/79282?year=2014&price_id=21244092,Quimera,2014,Achaval-Ferrer,4.3,2932,36.50,81.289275%,56.5907%,10.932839999999999%,60.19502250000001%,"{'oaky': 876, 'black fruit': 811, 'earthy': 436, 'red fruit': 277, 'spices': 242, 'floral': 43, 'dried fruit': 28, 'yeasty': 26, 'ageing': 18, 'citrus': 18, 'vegetal': 12, 'tree fruit': 6, 'tropical': 1}","['beef', 'lamb', 'poultry', 'pasta']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/26sj5n28SWKkpfFB-73yAw_pb_x600.png
https://www.vivino.com/yacochuya-yacochuya/w/13371?year=2015&price_id=37455432,Yacochuya,2015,Yacochuya,4.3,2520,,77.841775%,52.689099999999996%,14.697717500000003%,44.518575%,"{'oaky': 587, 'black fruit': 493, 'earthy': 257, 'spices': 158, 'red fruit': 85, 'dried fruit': 72, 'yeasty': 19, 'ageing': 16, 'floral': 16, 'vegetal': 13, 'citrus': 8, 'tree fruit': 3}","['beef', 'lamb', 'poultry', 'game (deer, venison)']",['100%Malbec'],"['Argentina', 'Salta', 'Calchaqui Valley', 'Cafayate Valley']",Argentinian Cabernet Sauvignon - Malbec,https://images.vivino.com/thumbs/XzO9aQc2Rf2KOv7I5E5kYA_pb_x600.png
https://www.vivino.com/rutini-malbec/w/16504?year=2020&price_id=32931505,Malbec,2020,Rutini,4.3,2512,,63.71531250000001%,35.250155%,21.4234%,35.54992%,"{'oaky': 489, 'black fruit': 315, 'red fruit': 145, 'earthy': 114, 'spices': 83, 'floral': 24, 'yeasty': 19, 'dried fruit': 15, 'citrus': 10, 'vegetal': 6, 'tree fruit': 6, 'ageing': 5, 'tropical': 2}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/L4CrWmKxTaaALVwLGOQbqg_pb_x600.png
https://www.vivino.com/catena-alta-malbec/w/1870?year=2017&price_id=20962326,Malbec,2017,Catena Alta,4.3,2211,99.99,65.740895%,27.722810000000003%,18.271242500000003%,34.843092500000004%,"{'oaky': 2148, 'black fruit': 1878, 'earthy': 888, 'spices': 482, 'red fruit': 401, 'floral': 155, 'yeasty': 76, 'ageing': 44, 'dried fruit': 39, 'vegetal': 26, 'citrus': 15, 'tree fruit': 7, 'tropical': 5}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/sEcsaCEwQB6snXQXT42C8g_pb_x600.png
https://www.vivino.com/zuccardi-jose-zuccardi-malbec/w/5565194?year=2014&price_id=34925798,José Zuccardi Malbec,2014,Zuccardi,4.3,2171,44.95,66.83158250000001%,39.48229499999999%,15.692652500000001%,39.582679999999996%,"{'black fruit': 534, 'oaky': 460, 'earthy': 251, 'spices': 101, 'red fruit': 101, 'floral': 24, 'dried fruit': 17, 'yeasty': 15, 'vegetal': 12, 'ageing': 8, 'citrus': 3, 'tree fruit': 3, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/IzAjYFwSR5eSfMFVf7nRDg_pb_x600.png
https://www.vivino.com/susana-balbo-signature-brioso/w/1248801?year=2017&price_id=37234779,Signature Brioso,2017,Susana Balbo,4.3,2160,49.99,80.50162499999999%,56.285892499999996%,17.136355%,55.96621999999999%,"{'oaky': 400, 'black fruit': 317, 'earthy': 103, 'red fruit': 63, 'spices': 55, 'floral': 16, 'ageing': 15, 'dried fruit': 10, 'yeasty': 6, 'vegetal': 4, 'tree fruit': 4, 'citrus': 3, 'tropical': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot']","['Argentina', 'Mendoza', 'Agrelo']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/m-EWxAQySFWKqQzt3tc10A_pb_x600.png
